epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_dice,val_dice,train_iou,val_iou,dataset,task
36,0.004698440743637483,0.0038310625900824864,0.9574446070915971,0.9731160481770833,0.8731328192926066,0.9181054327888691,0.789909345900496,0.8557514896978093,cvc_clinicdb,segmentation
37,0.0047358634078676866,0.004010963688294093,0.9556759892027662,0.9708333333333333,0.8665647204289808,0.9133423070782183,0.7810318753521363,0.8483042099889095,cvc_clinicdb,segmentation
38,0.004641792252815342,0.0038649434844652813,0.9567376696242171,0.9719217936197917,0.87317019394277,0.9140647781778601,0.7898310447769292,0.8495284316594712,cvc_clinicdb,segmentation
39,0.0044308998359518905,0.003796859209736188,0.9593375888896137,0.9742268880208333,0.8807763280111385,0.9211736358598974,0.8004149177559351,0.860551767703156,cvc_clinicdb,segmentation
40,0.004495531522779724,0.0037748952706654865,0.9606734815370563,0.971087646484375,0.8814402189856365,0.9142540696345134,0.8015395391977232,0.8496980782038008,cvc_clinicdb,segmentation
41,0.0043781922200776344,0.0036045925070842108,0.9598431995367954,0.973699951171875,0.8811437647970937,0.9199467471799254,0.8009970569482372,0.858616734927165,cvc_clinicdb,segmentation
42,0.0044094991397758115,0.003715694012741248,0.9592983429018789,0.972576904296875,0.8788569612990853,0.917143356610467,0.7978318426437886,0.8542296440160478,cvc_clinicdb,segmentation
43,0.004412485329368169,0.003772767384847005,0.9595144506784968,0.9713785807291667,0.879184647028006,0.9156411092929213,0.7983082035755162,0.8518128730636144,cvc_clinicdb,segmentation
44,0.0043679892332419475,0.003756325071056684,0.9593396276422234,0.9735595703125,0.8804695746195675,0.9148819610561099,0.8000024491137288,0.8509687124287468,cvc_clinicdb,segmentation
45,0.004378305596449181,0.0037948965405424436,0.95994819529619,0.9704976399739583,0.8807489972856286,0.9150403895616928,0.8004835631133235,0.8507946094611127,cvc_clinicdb,segmentation
46,0.004269368822116692,0.00326997439066569,0.9598029341727558,0.9772074381510417,0.8809635032907945,0.9276845503350295,0.8007472721117121,0.8709499273609382,cvc_clinicdb,segmentation
47,0.004107280430191494,0.003303178461889426,0.9617912276552714,0.9761067708333333,0.8880307906233177,0.9282146872292221,0.8107053543135054,0.8716468934548496,cvc_clinicdb,segmentation
48,0.004166131477515235,0.0033404914662241935,0.9621449512330376,0.9759908040364583,0.8866437573059434,0.9274494208865973,0.8088594548330734,0.8704400556329079,cvc_clinicdb,segmentation
49,0.004146978881264529,0.003209318406879902,0.9617025419167536,0.9774658203125,0.8877289787856395,0.9309118948497312,0.8102754611624465,0.8760324644909707,cvc_clinicdb,segmentation
50,0.00393173129673044,0.0031863022595643997,0.9644548579397182,0.9787007649739583,0.8950319363230574,0.9330130575579696,0.8208748402557859,0.879489741809649,cvc_clinicdb,segmentation
51,0.003963189965623406,0.0032079664369424185,0.9642275370237474,0.977130126953125,0.8935351552066652,0.9306451722703276,0.818739389336274,0.8755744529448699,cvc_clinicdb,segmentation
52,0.004105214348416737,0.0031582295894622804,0.9618258864496346,0.9776957194010417,0.8881350689918002,0.9322083004189254,0.8108546318427186,0.8781039093575475,cvc_clinicdb,segmentation
53,0.0039442488787567445,0.0032811755935351055,0.9648381434303236,0.9751139322916667,0.8943038312397404,0.9256649483081109,0.8199130130708996,0.8675643046183594,cvc_clinicdb,segmentation
54,0.004043960418855472,0.0031440887600183488,0.9616133464900835,0.9777994791666667,0.8873590106608642,0.9327599361659563,0.8097522125014662,0.8789886118768039,cvc_clinicdb,segmentation
55,0.003820367297449291,0.0031169464190800985,0.9658753588204593,0.9774576822916666,0.8988967318855656,0.9317825070629309,0.8265619304637364,0.8774043186207687,cvc_clinicdb,segmentation
56,0.003921171755283013,0.003344341677923997,0.9649135772768789,0.9742777506510417,0.8967815931572838,0.9244254767657207,0.8234135254788046,0.8655468892404685,cvc_clinicdb,segmentation
57,0.003885030653133273,0.003091790589193503,0.9645353886677975,0.97742919921875,0.8950667575081988,0.931716951032818,0.8209364826307526,0.8772975939983547,cvc_clinicdb,segmentation
58,0.003932850797017083,0.0031803003201882046,0.964221930454071,0.9764200846354166,0.8931482275066348,0.9302746996994093,0.8181974304739001,0.8749106171475085,cvc_clinicdb,segmentation
59,0.0037424976865533498,0.0030504423504074413,0.9658208221881524,0.97757568359375,0.8986052730547727,0.9320396101261403,0.826139064011802,0.8778237704066072,cvc_clinicdb,segmentation
60,0.0037393144532135983,0.0030374382932980854,0.9657433495889874,0.977783203125,0.8992432651119137,0.9325254606833149,0.8270351120339363,0.8786154781507416,cvc_clinicdb,segmentation
61,0.0037841654707345186,0.003085755556821823,0.9658289771985908,0.9774190266927083,0.8988207428697099,0.9323577849362786,0.8264467159409046,0.8783094288124282,cvc_clinicdb,segmentation
62,0.0036431674015298017,0.0030288873240351677,0.9668544697612212,0.97745361328125,0.9030090092764398,0.9327961379420411,0.832599270894868,0.8790075196052323,cvc_clinicdb,segmentation
63,0.0038223120856384642,0.003097367100417614,0.9654737245563675,0.9766845703125,0.8971303259381027,0.9301833891346383,0.823993768350932,0.8747974152825386,cvc_clinicdb,segmentation
64,0.0037973087770953808,0.003035758808255196,0.9647830971098643,0.9784769694010417,0.8956018450700709,0.9334863398510078,0.8217284105137195,0.8802156059761099,cvc_clinicdb,segmentation
65,0.0038362531951922217,0.003109879915912946,0.9651668922886222,0.9763468424479167,0.8975714719630382,0.929718072636194,0.8245709324231234,0.8740279043169668,cvc_clinicdb,segmentation
66,0.0036381092972446833,0.0030171492447455726,0.9671837283076722,0.978399658203125,0.9031019270730722,0.933002031331478,0.8327820973155659,0.8794388786099767,cvc_clinicdb,segmentation
67,0.003660036869238214,0.0031058579062422115,0.9666567107580898,0.975653076171875,0.9014284987755661,0.9291057567992818,0.8302971023522498,0.8729875358815276,cvc_clinicdb,segmentation
68,0.0037267043844394247,0.002929070591926575,0.9659879999021399,0.978863525390625,0.8988735754455845,0.9354922784225042,0.8265462403304854,0.8834529079164881,cvc_clinicdb,segmentation
69,0.00365166594750697,0.002908349595963955,0.9664263317132046,0.9783793131510417,0.9012987111310324,0.9347129364914344,0.830076347549205,0.8821564336897585,cvc_clinicdb,segmentation
70,0.003672129628180462,0.0030890469749768573,0.9666398910490606,0.9759623209635416,0.9016576032023969,0.929059251065159,0.830623281578236,0.8729506091897046,cvc_clinicdb,segmentation
71,0.003556697098596609,0.0030227675413091975,0.9679319505153967,0.9767801920572917,0.9041642466568569,0.9309914362418074,0.8344265297301907,0.8760798147420672,cvc_clinicdb,segmentation
72,0.003796078140277703,0.002885377841691176,0.9642647442588727,0.9789347330729167,0.8966055020302901,0.9359046756116753,0.8230635972066183,0.8841201530010102,cvc_clinicdb,segmentation
73,0.003607132754022244,0.002925867276887099,0.9673442800756785,0.977490234375,0.9033381317287813,0.9335145885515361,0.8331465529092903,0.8801517208134226,cvc_clinicdb,segmentation
74,0.003440479707120605,0.0028215277940034865,0.9690379738061065,0.9794698079427083,0.9088126675964837,0.9375194382846475,0.8413586991645181,0.8867682180836309,cvc_clinicdb,segmentation
75,0.0035616898430911883,0.0027958062787850698,0.9674457080180062,0.9803385416666667,0.9042712801927849,0.9398143412429739,0.8345098497517266,0.8905644120204387,cvc_clinicdb,segmentation
76,0.0034892168479324134,0.0027233542253573737,0.9686067776291754,0.9800618489583334,0.9066971942355058,0.9395059205341358,0.8382024794661596,0.8900364765478023,cvc_clinicdb,segmentation
77,0.003492522090362358,0.002797809801995754,0.9676251182476514,0.9797770182291666,0.9054434597761205,0.9385845975446867,0.8362357014709889,0.8885171768181491,cvc_clinicdb,segmentation
78,0.0036669141439903755,0.002787374146282673,0.965951302355167,0.9798502604166667,0.9005687093024259,0.9382135509995257,0.8289591013153877,0.8879259815435834,cvc_clinicdb,segmentation
79,0.0035242922837400736,0.002778446239729722,0.9680935216597077,0.978216552734375,0.9058097556574655,0.9359283810061255,0.8368361852716892,0.8840813406546677,cvc_clinicdb,segmentation
80,0.003497204181421276,0.002816620779534181,0.9684671230754175,0.9783487955729167,0.9065950346198237,0.9348843436693056,0.8380334240899907,0.8824265289249378,cvc_clinicdb,segmentation
81,0.0034923426853590072,0.002735314952830474,0.9683504044885177,0.9801493326822917,0.907290619197515,0.9394473412479436,0.839031673019675,0.8899505191045107,cvc_clinicdb,segmentation
82,0.003344469767896019,0.002670575678348541,0.9698483779684238,0.9800516764322916,0.9108109884411388,0.9397592683314635,0.8444149432945802,0.8904460097181266,cvc_clinicdb,segmentation
83,0.0032336888270985357,0.002694073257346948,0.9717316756915448,0.9796000162760417,0.916194875632871,0.9390220256164552,0.8526911436197554,0.8892059656446673,cvc_clinicdb,segmentation
84,0.0034469662385842995,0.002711988054215908,0.9677138039861691,0.9797566731770834,0.9059403986275137,0.9390221679763476,0.8369711008516058,0.889222263408715,cvc_clinicdb,segmentation
85,0.0032919616844808383,0.002606159324447314,0.9702316634590292,0.981158447265625,0.9121451385015154,0.9426701930909145,0.846442783870879,0.8952981874846131,cvc_clinicdb,segmentation
86,0.0033098730979981153,0.0026803273086746533,0.9693840520615866,0.9794698079427083,0.910431273130671,0.9389728696059271,0.8437895845022593,0.8891130915078787,cvc_clinicdb,segmentation
87,0.003338106692086182,0.002650586701929569,0.9692367521855428,0.9804667154947917,0.9098696926921336,0.9411155621538265,0.8429410109377223,0.8926917142084155,cvc_clinicdb,segmentation
88,0.0033645623972122255,0.002583196386694908,0.9700950670341858,0.9812601725260417,0.9112466325576504,0.9425468592722641,0.8450931037098086,0.8951062773513838,cvc_clinicdb,segmentation
89,0.003306318673311046,0.00260829646140337,0.9693035213335073,0.980218505859375,0.9099476426740383,0.9406965344955135,0.8430652131290441,0.8919848999219504,cvc_clinicdb,segmentation
90,0.0033844816877598057,0.0026041541248559954,0.9696613224164927,0.9808085123697917,0.9107745362943228,0.9412403557372742,0.8443350452907662,0.8929289924939021,cvc_clinicdb,segmentation
91,0.0032599526369994766,0.0026868427793184917,0.9708305470381002,0.979058837890625,0.9141064967044635,0.9376590844273003,0.8494430104509629,0.8869500472560998,cvc_clinicdb,segmentation
92,0.003351736277155189,0.0025994798168540003,0.9695935338922234,0.9803487141927083,0.9099232150952539,0.9412086351285636,0.8430699278759244,0.8928315873721948,cvc_clinicdb,segmentation
93,0.003277141002000996,0.002575658013423284,0.9708555217575678,0.98037109375,0.9138248063711492,0.941473735047057,0.8490261309824046,0.8932659628022619,cvc_clinicdb,segmentation
94,0.003355673496807791,0.0025817802796761196,0.9690736519767745,0.9803141276041667,0.9091318458476181,0.9414532346663878,0.8418325121709167,0.8932268830099048,cvc_clinicdb,segmentation
95,0.0031957317586980435,0.0025022358323136965,0.9707918107385177,0.9816813151041667,0.9138709742975657,0.9444756412046043,0.8490863444536947,0.8983126907703404,cvc_clinicdb,segmentation
96,0.0032881327860041797,0.002485906270643075,0.9702214696959812,0.9813761393229167,0.9121227926099886,0.9440259650502589,0.8464082350537894,0.8975436242732973,cvc_clinicdb,segmentation
97,0.0034213156783506117,0.002465851418673992,0.9689141195850731,0.9815592447916667,0.9083550945083395,0.944414083754475,0.8406699483440311,0.8981997457448664,cvc_clinicdb,segmentation
98,0.003171335898013105,0.002487660571932793,0.9726068102492171,0.9816243489583333,0.9195204518739777,0.9447432532128334,0.8578288842280493,0.8987482432752919,cvc_clinicdb,segmentation
99,0.0032566691241334026,0.0025078877185781795,0.9705950711116911,0.98123779296875,0.9138411570357795,0.9435842385421842,0.849015195999576,0.8968044505522736,cvc_clinicdb,segmentation
100,0.0031554134628717983,0.0024720458313822746,0.9714263724882568,0.9815388997395833,0.9156607500969856,0.9439704287939795,0.8518487078595668,0.8974678439361239,cvc_clinicdb,segmentation
101,0.0033115847872294065,0.0025117132502297562,0.9699294183846555,0.980706787109375,0.9107736953714595,0.9424763574932536,0.8443711559898691,0.8949369074642122,cvc_clinicdb,segmentation
102,0.0031334253996299554,0.0024902915271619954,0.9711455343162839,0.9811136881510417,0.9158207598198349,0.9434725256384486,0.8520513884015408,0.8966090935533594,cvc_clinicdb,segmentation
103,0.0032362576908507774,0.0024909657736619313,0.9707204543971816,0.9810994466145834,0.9137818930126003,0.9434854962767498,0.8489438183912983,0.8966290175785296,cvc_clinicdb,segmentation
104,0.0031824586971318796,0.0024557724595069886,0.9712974213856994,0.98160400390625,0.9159064394533711,0.944674331465597,0.8522002362031795,0.8986327155828352,cvc_clinicdb,segmentation
105,0.00321091599529123,0.0024620768924554187,0.9708458376826722,0.9814046223958334,0.9138348340008919,0.9442440959532463,0.849039771054062,0.897905213998986,cvc_clinicdb,segmentation
106,0.003277717589834289,0.0024453031520048777,0.9700405304018789,0.981787109375,0.9118674554860735,0.9448764301586275,0.8460047063711782,0.8989831741384138,cvc_clinicdb,segmentation
107,0.0033439771118641895,0.0024673877283930778,0.9696939424582464,0.9815938313802083,0.9105176721724989,0.9445689075795898,0.8439603674113071,0.8984580321351175,cvc_clinicdb,segmentation
108,0.003215428169560084,0.00245797261595726,0.9704910947286013,0.98189697265625,0.9133739213841198,0.9449301769725194,0.8483046735896251,0.8990821565557741,cvc_clinicdb,segmentation
109,0.0031856511075959576,0.0024598412836591404,0.9711679605949896,0.981719970703125,0.9153827169065486,0.9447127814661122,0.8513973119057483,0.8987070426485411,cvc_clinicdb,segmentation
110,0.0031136631467894873,0.0024514164154728255,0.972185807835334,0.9816813151041667,0.9176422968622502,0.9447010759364813,0.8549306387990934,0.8986840987692548,cvc_clinicdb,segmentation
111,0.0031860670490902,0.0024485738637546697,0.9709457365605428,0.9816263834635417,0.9143106311308637,0.9445970166434208,0.8497633773495739,0.8985074245683989,cvc_clinicdb,segmentation
112,0.0031837356862046274,0.0024652691868444284,0.9714039462095512,0.9811055501302083,0.9163707371250112,0.9435681527139398,0.8529120158762045,0.8967653283001208,cvc_clinicdb,segmentation
113,0.003087742685773925,0.0024423630287249884,0.9728932549908664,0.981439208984375,0.920047973616644,0.9441792714327585,0.8586674223109458,0.8978018272022958,cvc_clinicdb,segmentation
114,0.0031458761130842634,0.002445665933191776,0.9717133269180585,0.9813496907552083,0.9169618952773166,0.9441011031819253,0.8538426163206992,0.8976646923495228,cvc_clinicdb,segmentation
115,0.003332348762076185,0.0024287651603420576,0.9695813013765657,0.981744384765625,0.9103581580871983,0.9448687593464813,0.8437092863825412,0.8989664993765447,cvc_clinicdb,segmentation
116,0.003213914006264075,0.0024379536509513853,0.9716827456289144,0.981512451171875,0.9169512172094392,0.9443973202926745,0.8538225016242619,0.8981677025591821,cvc_clinicdb,segmentation
117,0.0032615862273473084,0.0024399479230244954,0.9704156608820459,0.98148193359375,0.9130667042674194,0.9443239059187569,0.8478370722911145,0.898043933783855,cvc_clinicdb,segmentation
118,0.0032642977253878043,0.0024288512455920377,0.9699819162643528,0.9817118326822917,0.912166120978178,0.9448900524477026,0.8464395335959523,0.8989985495967456,cvc_clinicdb,segmentation
119,0.0031189829079990346,0.002411356723556916,0.9714574634655533,0.9821309407552083,0.9161574033046092,0.9456424645421206,0.8525984474579529,0.9002801980253616,cvc_clinicdb,segmentation
120,0.003064153758742864,0.0024168143048882485,0.9727332129110126,0.9818562825520833,0.9198094927117457,0.9451796886772691,0.8582842869978569,0.8994900356111386,cvc_clinicdb,segmentation
121,0.0032162913636524146,0.002395450696349144,0.9717209722403445,0.981878662109375,0.9163677984517768,0.9453368895504464,0.8529495993797058,0.8997517111048325,cvc_clinicdb,segmentation
122,0.0031181848248260755,0.002381157875061035,0.9715298391831941,0.9820902506510417,0.9163064965325316,0.9458784473889927,0.8528321164532247,0.9006667151893317,cvc_clinicdb,segmentation
123,0.0032491117778053365,0.00238373763859272,0.9703672405075678,0.9821065266927084,0.9124338584922939,0.9460036517586657,0.8468898827291138,0.900875439995049,cvc_clinicdb,segmentation
124,0.0031654795705649947,0.0023802606388926505,0.9714671475404488,0.9821940104166667,0.9163044891498144,0.9462368768485077,0.8528207881279128,0.9012697506104963,cvc_clinicdb,segmentation
125,0.003070816304340243,0.002380975925674041,0.9727586973186325,0.9821634928385417,0.920215763765429,0.9461431091707604,0.8589055575360445,0.901111616495136,cvc_clinicdb,segmentation
126,0.0031963870209293726,0.002373238156239192,0.971551246085595,0.9823628743489583,0.9161353963751996,0.9464901356442379,0.8525778349020214,0.90170501988216,cvc_clinicdb,segmentation
127,0.0031616702551383814,0.0023923744757970173,0.9709411493671712,0.9818277994791667,0.9146347302879599,0.9453375555564193,0.8502471002237855,0.8997480541122309,cvc_clinicdb,segmentation
128,0.003138657604851653,0.0023789682115117707,0.9719702097468684,0.982110595703125,0.9173640075047452,0.9458669573957886,0.8544824997976062,0.900649590627995,cvc_clinicdb,segmentation
129,0.0031415651511548705,0.0023700611665844916,0.9714401340683716,0.9822306315104167,0.9160207129855724,0.9461873492250381,0.8523908117515124,0.9011910866483213,cvc_clinicdb,segmentation
130,0.0030844817113030183,0.0023785554493467014,0.9729146618932673,0.9820027669270833,0.9202436567458927,0.9457259579515456,0.8589679249849667,0.9004063337520813,cvc_clinicdb,segmentation
131,0.003219891798396698,0.002374049493422111,0.9708055723186325,0.9821309407552083,0.9144805391402517,0.9460252941882853,0.8499983271618831,0.9009135270456401,cvc_clinicdb,segmentation
132,0.0032054631502245064,0.0023555043774346513,0.9710583776422234,0.9823099772135416,0.9144795525212831,0.9464745966154534,0.850030935556856,0.9016743981540307,cvc_clinicdb,segmentation
133,0.0031241936325280303,0.0023609725137551624,0.9718682721163883,0.982220458984375,0.9174051103411253,0.9462881308757132,0.8545311210838413,0.9013571065914647,cvc_clinicdb,segmentation
134,0.0032151408944597823,0.002367119553188483,0.9709156649595512,0.9821512858072917,0.9146250573426364,0.9460910830678554,0.8502292056520424,0.9010243332906596,cvc_clinicdb,segmentation
135,0.003074639992076818,0.0023904846981167792,0.9721842787708769,0.98173828125,0.9179542232065531,0.9452401667020154,0.8554015096723724,0.8995788310389008,cvc_clinicdb,segmentation
136,0.003097402153532789,0.0023766578485568362,0.9726684825156576,0.982080078125,0.9201721436273226,0.9459319818231365,0.8588276402441384,0.9007543627307606,cvc_clinicdb,segmentation
137,0.0032992001335157978,0.0023778461230297885,0.9699966972207724,0.9820048014322916,0.9116437820813439,0.945839107054756,0.8456672554331417,0.9005936954645644,cvc_clinicdb,segmentation
138,0.003264404957752387,0.00236669946461916,0.9698274807541754,0.9821451822916667,0.9111164017602831,0.946205082991737,0.8448633743137213,0.9012125767462251,cvc_clinicdb,segmentation
139,0.0031967547436347835,0.0023603333160281182,0.9712444138178496,0.9822001139322917,0.9147381583456421,0.9462698812398807,0.8504425700955429,0.9013249938785428,cvc_clinicdb,segmentation
140,0.003110826964293741,0.0023710097186267374,0.9720481920341858,0.9820699055989583,0.9174743346896492,0.9459896465075639,0.8546591506380097,0.900848866141895,cvc_clinicdb,segmentation
141,0.0031125829992563092,0.0023757901353140673,0.9717311660033925,0.9819437662760416,0.9165995679856955,0.9457422667747417,0.8532995052382104,0.9004278239503534,cvc_clinicdb,segmentation
142,0.003179927335153791,0.0023646586574614047,0.9710323835464509,0.98209228515625,0.9146870970356801,0.9460943184067447,0.850337686257431,0.9010242375675517,cvc_clinicdb,segmentation
143,0.0032657355630074263,0.0023569733214875064,0.9704956819219729,0.9822184244791666,0.9132834900269577,0.9463019596246378,0.8481706388537167,0.9013798331891643,cvc_clinicdb,segmentation
144,0.003064171941892588,0.002365899458527565,0.9722474801017745,0.9820088704427083,0.9178626348655846,0.9458415977290118,0.8552713959805623,0.9005981940056611,cvc_clinicdb,segmentation
145,0.003218625510784181,0.0023740950971841814,0.9704600037513048,0.981964111328125,0.9131274626329912,0.9458044847988862,0.8479335315081975,0.9005326368211389,cvc_clinicdb,segmentation
146,0.003141324119428503,0.0023587071026364963,0.971934021888048,0.9821858723958333,0.9172288076467852,0.9461950049885945,0.8542738846935967,0.9011996370233293,cvc_clinicdb,segmentation
147,0.003049134150427418,0.0023580466707547507,0.9719472737800104,0.9822347005208333,0.9170578097153563,0.9462733478592369,0.85401792145795,0.9013339251643371,cvc_clinicdb,segmentation
148,0.0032971806373128312,0.0023530711730321246,0.9695848691936325,0.982305908203125,0.9104366775790562,0.9463866585430105,0.8438256192005151,0.9015282514519978,cvc_clinicdb,segmentation
149,0.0031317415995239465,0.0023667509357134502,0.97196205473643,0.982012939453125,0.9172246801039698,0.9458776822240977,0.8542713465712998,0.9006582792925564,cvc_clinicdb,segmentation
150,0.003176383969679257,0.002353542453298966,0.9708091401356994,0.98221435546875,0.9147044440309509,0.9462432070764688,0.8503335926637797,0.9012821137624545,cvc_clinicdb,segmentation
151,0.0030934779996165153,0.0023523700733979543,0.9723534952374739,0.982415771484375,0.9189376699357494,0.9466861858377711,0.8569119365757618,0.9020350209057282,cvc_clinicdb,segmentation
152,0.0031481079586114665,0.0023594535266359645,0.970967653151096,0.98216552734375,0.9144106214987737,0.9462200297529038,0.8499157037684477,0.9012392141062977,cvc_clinicdb,segmentation
153,0.0031016247506430355,0.0023566714798410734,0.9722775517027662,0.9821736653645833,0.9186093286692358,0.9461862609083341,0.8564046114036907,0.901184026716551,cvc_clinicdb,segmentation
154,0.003195956582689584,0.0023455489426851273,0.9714008880806367,0.9824198404947917,0.915647437022344,0.94668452232807,0.8518253397759941,0.9020326336075775,cvc_clinicdb,segmentation
155,0.0031867911086450786,0.0023587206689019997,0.9714819284968684,0.9821980794270834,0.9165558108333463,0.9462588818741178,0.8532007150346002,0.9013065822674492,cvc_clinicdb,segmentation
