epoch,train_f1_none,train_recall_pituitary,train_accuracy,train_precision_meningioma,train_f1_pituitary,train_recall_meningioma,train_recall_none,train_f1_score,train_recall_glioma,train_precision_glioma,train_precision,train_loss,train_recall,train_f1_glioma,train_precision_pituitary,train_precision_none,train_f1_meningioma,val_f1_none,val_recall_pituitary,val_accuracy,val_precision_meningioma,val_f1_pituitary,val_recall_meningioma,val_recall_none,val_f1_score,val_recall_glioma,val_precision_glioma,val_precision,val_loss,val_recall,val_f1_glioma,val_precision_pituitary,val_precision_none,val_f1_meningioma,dataset,task
44,0.9949341438703141,0.9935825892857143,0.9927602446053279,0.9933388842631141,0.9924749163879598,0.9905895377802381,0.9947325769854133,0.9927601545594008,0.9927663305567733,0.9921139101861993,0.9927617365024807,0.0015599149832764743,0.9927602446053279,0.9924400131478032,0.9913697104677061,0.9951357924604783,0.9919623059866962,0.9991993594875901,1.0,0.9988754568456565,0.9988700564971752,1.0,0.9966178128523112,0.9984,0.9988752839506574,1.0,0.9972801450589301,0.998877115456232,0.0004045460428627826,0.9988754568456565,0.9986382206082615,1.0,1.0,0.9977426636568849,brain_mri_nd5,classification
45,0.9947325769854133,0.9949776785714286,0.9930414001546356,0.9916920520631404,0.9948388896638304,0.9911430943814005,0.9947325769854133,0.9930412594399662,0.9921087242437527,0.9918912995836072,0.9930411747146323,0.0012640548320679967,0.9930414001546356,0.992,0.9947001394700139,0.9947325769854133,0.9914174972314507,0.9983974358974359,1.0,0.9985943210570706,0.9988713318284425,0.9994711792702274,0.9977452085682075,0.9968,0.9985942176983414,0.9990909090909091,0.9972776769509982,0.9985958316166373,0.0003493358847615772,0.9985943210570706,0.9981834695731153,0.9989429175475687,1.0,0.9983079526226735,brain_mri_nd5,classification
46,0.9967585089141004,0.9933035714285714,0.9931116890419625,0.9905973451327433,0.993858179787828,0.9914198726819817,0.9967585089141004,0.99311204710151,0.992327926348093,0.9921104536489151,0.9931126555944497,0.0013615478380786723,0.9931116890419625,0.9922191780821917,0.994413407821229,0.9967585089141004,0.9910084382348873,0.9975980784627703,1.0,0.9983131852684847,0.9977477477477478,0.9989429175475687,0.9988726042841037,0.9968,0.9983128707775911,0.9972727272727273,0.9990892531876139,0.9983140433116,0.0002731202271560845,0.9983131852684847,0.9981801637852593,0.9978880675818373,0.9983974358974359,0.9983098591549295,brain_mri_nd5,classification
47,0.9957481271512452,0.9952566964285714,0.9931116890419625,0.9922351636161952,0.9947016174010039,0.9903127594796568,0.9963533225283631,0.9931107352342545,0.9918895221394125,0.9918895221394125,0.9931105381680576,0.0013713820260729862,0.9931116890419625,0.9918895221394125,0.9941471571906354,0.9951436665317686,0.9912730295054717,0.9975942261427426,1.0,0.9980320494798988,1.0,0.9994711792702274,0.9954904171364148,0.9952,0.9980321325668798,1.0,0.9945750452079566,0.9980414975572687,0.0003280612672594523,0.9980320494798988,0.9972801450589301,0.9989429175475687,1.0,0.9977401129943503,brain_mri_nd5,classification
48,0.9981755524021894,0.99609375,0.9945174667885007,0.9925228468568263,0.9948446426083322,0.9919734292831442,0.9975688816855753,0.9945175278269219,0.9936431389741341,0.9945151382185169,0.9945186664197897,0.001112223142100411,0.9945174667885007,0.9940789473684211,0.9935986640690231,0.9987829614604462,0.9922480620155039,0.9984,0.9989417989417989,0.9985943210570706,0.9988713318284425,0.9994706193753309,0.9977452085682075,0.9984,0.9985945194873281,0.9990909090909091,0.9972776769509982,0.9985955344329285,0.00035782027321892666,0.9985943210570706,0.9981834695731153,1.0,0.9984,0.9983079526226735,brain_mri_nd5,classification
49,0.9967571949736522,0.9946986607142857,0.9933225557039432,0.992789794786467,0.9941438929168991,0.9908663160808192,0.9963533225283631,0.9933225455525343,0.9925471284524331,0.9914604773374206,0.9933234125249456,0.0013264667275334249,0.9933225557039432,0.9920035053127396,0.9935897435897436,0.9971613949716139,0.9918271228702036,0.9984,1.0,0.9991565926342424,0.9988738738738738,1.0,1.0,0.9984,0.9991564800567615,0.9981818181818182,0.9990900818926297,0.9991566534180543,0.00022757402574418074,0.9991565926342424,0.9986357435197817,1.0,0.9984,0.9994366197183099,brain_mri_nd5,classification
50,0.9945310917561272,0.9966517857142857,0.9929711112673086,0.9919734292831442,0.9958182325062727,0.9919734292831442,0.9947325769854133,0.9929698916432538,0.9899167032003507,0.9914379802414929,0.9929694116636689,0.0012592101459545156,0.9929711112673086,0.9906767577053855,0.9949860724233983,0.9943296881328473,0.9919734292831442,0.9983974358974359,1.0,0.9971886421141412,0.9988649262202043,0.9984152139461173,0.992108229988726,0.9968,0.9971872747996292,0.9990909090909091,0.9945701357466064,0.997197029111463,0.00037010729601054924,0.9971886421141412,0.9968253968253968,0.9968354430379747,1.0,0.995475113122172,brain_mri_nd5,classification
51,0.9983785974868261,0.9966517857142857,0.9943768890138469,0.9933444259567388,0.9956794425087108,0.9914198726819817,0.9979740680713128,0.9943764719821244,0.9929855326611136,0.9925503943908852,0.9943770938454999,0.0009671579074950074,0.9943768890138469,0.9927679158448389,0.9947089947089947,0.9987834549878345,0.9923812162349356,0.9991993594875901,0.9989417989417989,0.9983131852684847,0.9977426636568849,0.9984135378106822,0.9966178128523112,0.9984,0.9983130909136246,0.9990909090909091,0.9981834695731153,0.9983136557095835,0.0003158674327990787,0.9983131852684847,0.9986369831894594,0.9978858350951374,1.0,0.9971799210377891,brain_mri_nd5,classification
52,0.9971613949716139,0.9958147321428571,0.9950094889997891,0.9947339246119734,0.9958147321428571,0.9933573207860503,0.9963533225283631,0.9950099483506275,0.9949583516001753,0.9929993436884708,0.9950114963552925,0.0010827801987332991,0.9950094889997891,0.9939778824044673,0.9958147321428571,0.9979707792207793,0.994045146101648,0.9984,1.0,0.9977509136913129,0.9988674971687429,0.9978880675818373,0.9943630214205186,0.9984,0.9977501951655382,0.9981818181818182,0.9981818181818182,0.9977543800509281,0.0003686313733494603,0.9977509136913129,0.9981818181818182,0.9957850368809273,0.9984,0.9966101694915255,brain_mri_nd5,classification
53,0.9975698663426489,0.9963727678571429,0.9948689112251353,0.9941699056079956,0.996094839609484,0.9911430943814005,0.9979740680713128,0.9948679446659656,0.9949583516001753,0.9934340118187788,0.9948686205638864,0.0011367280101776075,0.9948689112251353,0.9941955974153981,0.9958170663692136,0.9971659919028341,0.9926541926541926,0.9991993594875901,1.0,0.9983131852684847,0.9988713318284425,0.9984152139461173,0.9977452085682075,0.9984,0.9983131835689446,0.9972727272727273,0.9981801637852593,0.99831502534903,0.00030615099300523917,0.9983131852684847,0.9977262391996362,0.9968354430379747,1.0,0.9983079526226735,brain_mri_nd5,classification
54,0.9965552178318136,0.9944196428571429,0.9938145779152316,0.9952751528627015,0.9938650306748467,0.9911430943814005,0.9963533225283631,0.9938147837738824,0.9940815431828146,0.9914735461303017,0.9938184408369434,0.0011867217441700083,0.9938145779152316,0.9927758318739054,0.9933110367892977,0.9967571949736522,0.9932048259603383,0.9991993594875901,0.9989417989417989,0.9988754568456565,0.9988726042841037,0.9994706193753309,0.9988726042841037,0.9984,0.9988757805791,0.9990909090909091,0.9972776769509982,0.9988769875305308,0.00020658441528633147,0.9988754568456565,0.9981834695731153,1.0,1.0,0.9988726042841037,brain_mri_nd5,classification
55,0.9975688816855753,0.9944196428571429,0.9940254445772123,0.992789794786467,0.9952527227031556,0.9908663160808192,0.9975688816855753,0.9940256831136932,0.9943007452871547,0.9914754098360655,0.9940280362292088,0.0011393102454977236,0.9940254445772123,0.99288606763708,0.9960871995528228,0.9975688816855753,0.9918271228702036,0.9983974358974359,0.9989417989417989,0.9974697779027271,1.0,0.9973586899101955,0.9943630214205186,0.9968,0.9974699853550938,0.9990909090909091,0.9954710144927537,0.9974784296232435,0.0004973877215858442,0.9974697779027271,0.9972776769509982,0.9957805907172996,1.0,0.9971735443753533,brain_mri_nd5,classification
56,0.9969617176422929,0.9969308035714286,0.9933225557039432,0.9919489172681843,0.9951260270157359,0.9889288679767506,0.997163695299838,0.9933203714670485,0.9918895221394125,0.9925422241719676,0.9933210827222747,0.001276004558649705,0.9933225557039432,0.9922157658151518,0.9933277731442869,0.9967598217901985,0.9904365904365905,0.9975942261427426,1.0,0.9983131852684847,1.0,0.9989429175475687,0.9966178128523112,0.9952,0.9983127740366625,1.0,0.9963768115942029,0.9983184471797748,0.0003082845012734886,0.9983131852684847,0.9981851179673321,0.9978880675818373,1.0,0.9983060417843026,brain_mri_nd5,classification
57,0.9967585089141004,0.9955357142857143,0.9941660223518661,0.9922502075837254,0.99581356405247,0.9922502075837254,0.9967585089141004,0.9941662210229946,0.9932047347654538,0.9927695004382121,0.9941664893608657,0.0010530961951783916,0.9941660223518661,0.9929870699101468,0.9960915689558906,0.9967585089141004,0.9922502075837254,0.9976019184652278,0.9989417989417989,0.9980320494798988,0.9966254218222722,0.9994706193753309,0.9988726042841037,0.9984,0.9980321779163299,0.9963636363636363,0.9981785063752276,0.9980338209326075,0.00032598085997312447,0.9980320494798988,0.997270245677889,1.0,0.9968051118210862,0.9977477477477478,brain_mri_nd5,classification
58,0.9977710233029382,0.9969308035714286,0.9946580445631545,0.9925269858843067,0.9963747908533185,0.9925269858843067,0.9975688816855753,0.9946577707271516,0.9929855326611136,0.9936389559113841,0.9946577361722514,0.0010519428396178023,0.9946580445631545,0.9933121368271023,0.995819397993311,0.9979732468585326,0.9925269858843067,0.9991993594875901,1.0,0.9985943210570706,0.9966254218222722,0.9994711792702274,0.9988726042841037,0.9984,0.9985944044155599,0.9972727272727273,0.9990892531876139,0.9985960035831271,0.00032567730405806005,0.9985943210570706,0.9981801637852593,0.9989429175475687,1.0,0.9977477477477478,brain_mri_nd5,classification
59,0.9967611336032388,0.9955357142857143,0.9945877556758277,0.9939108773872128,0.9956746197851263,0.9939108773872128,0.9975688816855753,0.9945873307328758,0.9927663305567733,0.9934196095635007,0.9945872111915736,0.0010731421583587135,0.9945877556758277,0.9930928626247122,0.99581356405247,0.9959546925566343,0.9939108773872128,0.9991993594875901,0.9989417989417989,0.9988754568456565,0.9977477477477478,0.9994706193753309,0.9988726042841037,0.9984,0.9988756990633285,0.9990909090909091,0.9981834695731153,0.9988766007260835,0.0002967377477937052,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
60,0.9971625456019457,0.9966517857142857,0.9943768890138469,0.9941763727121464,0.9959570612017287,0.9922502075837254,0.9967585089141004,0.9943767774197515,0.9929855326611136,0.9921156373193167,0.9943775630390771,0.000980945785087399,0.9943768890138469,0.9925503943908852,0.995263304541655,0.9975669099756691,0.9932123562820335,0.9991993594875901,1.0,0.9988754568456565,0.9966254218222722,1.0,0.9988726042841037,0.9984,0.9988757857193579,0.9981818181818182,0.9990900818926297,0.998877098464506,0.00047064709837780496,0.9988754568456565,0.9986357435197817,1.0,1.0,0.9977477477477478,brain_mri_nd5,classification
61,0.9979748886188741,0.9969308035714286,0.9957123778730582,0.9952830188679245,0.99595818815331,0.9928037641848879,0.9983792544570502,0.9957116299823038,0.995615957913196,0.995615957913196,0.9957122016720815,0.0007724683204689501,0.9957123778730582,0.995615957913196,0.9949874686716792,0.9975708502024292,0.9940418456422336,0.9991993594875901,1.0,0.9985943210570706,0.9966216216216216,0.9994711792702274,0.9977452085682075,0.9984,0.9985944870431748,0.9981818181818182,0.9990900818926297,0.9985953122133044,0.00046144868523194805,0.9985943210570706,0.9986357435197817,0.9989429175475687,1.0,0.9971830985915493,brain_mri_nd5,classification
62,0.9975688816855753,0.9949776785714286,0.9955718000984044,0.9955666389581601,0.9951165062090135,0.9944644339883754,0.9975688816855753,0.9955717554210701,0.9958351600175361,0.9947449091307203,0.9955720670122142,0.0007692785827197926,0.9955718000984044,0.9952897360061344,0.9952553725927993,0.9975688816855753,0.9950152312378843,0.9991993594875901,1.0,0.9985943210570706,0.9966216216216216,0.9994711792702274,0.9977452085682075,0.9984,0.9985944870431748,0.9981818181818182,0.9990900818926297,0.9985953122133044,0.0004220615528792887,0.9985943210570706,0.9986357435197817,0.9989429175475687,1.0,0.9971830985915493,brain_mri_nd5,classification
63,0.9985821348997367,0.9977678571428571,0.9962746889716736,0.995564180759634,0.9972113775794758,0.9939108773872128,0.9987844408427877,0.9962741789048324,0.995615957913196,0.9953977646285339,0.9962741959187077,0.0007682604800512139,0.9962746889716736,0.9955068493150685,0.9966555183946488,0.9983799108950993,0.9947368421052631,0.9991993594875901,1.0,0.9988754568456565,0.9966254218222722,1.0,0.9988726042841037,0.9984,0.9988757857193579,0.9981818181818182,0.9990900818926297,0.998877098464506,0.00026139922519574264,0.9988754568456565,0.9986357435197817,1.0,1.0,0.9977477477477478,brain_mri_nd5,classification
64,0.9975688816855753,0.99609375,0.9957826667603852,0.9955690944336749,0.9966499162479062,0.9950179905895378,0.9975688816855753,0.9957830197970408,0.9951775537045155,0.9938704028021016,0.9957838435782453,0.0007494641937474624,0.9957826667603852,0.9945235487404163,0.9972067039106145,0.9975688816855753,0.9952934662236987,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.00027718085104769133,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
65,0.9983792544570502,0.9977678571428571,0.9955718000984044,0.9947324646520654,0.996794425087108,0.9930805424854692,0.9983792544570502,0.9955711071786418,0.9943007452871547,0.9945187458890594,0.995571248562584,0.0008048308292501274,0.9955718000984044,0.9944097336402499,0.9958228905597326,0.9983792544570502,0.9939058171745152,0.9991993594875901,1.0,0.9988754568456565,0.9977477477477478,0.9994711792702274,0.9988726042841037,0.9984,0.9988754644454009,0.9981818181818182,0.9990900818926297,0.9988761314075337,0.0002434299894142467,0.9988754568456565,0.9986357435197817,0.9989429175475687,1.0,0.9983098591549295,brain_mri_nd5,classification
66,0.9967624443545123,0.998046875,0.9962044000843466,0.9966712898751734,0.9973511780287188,0.9944644339883754,0.9979740680713128,0.9962038278341164,0.9951775537045155,0.9958324193902172,0.996204699709797,0.0007757131188130125,0.9962044000843466,0.9955048788510031,0.9966564502646977,0.9955537590945837,0.9955666389581601,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.0002790498408603436,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
67,0.9991899554475496,0.99609375,0.9964152667463274,0.9963968957871396,0.99609375,0.9950179905895378,0.9995948136142626,0.9964150198223876,0.9960543621218764,0.9953997809419496,0.9964151412304708,0.0006902296242131808,0.9964152667463274,0.9957269639531061,0.99609375,0.9987854251012146,0.9957069657942114,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00024299060423080165,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
68,0.9975698663426489,0.9966517857142857,0.9957826667603852,0.9958414194621569,0.9966517857142857,0.9941876556877941,0.9979740680713128,0.9957825253936301,0.9951775537045155,0.994305738063951,0.9957829123202862,0.0008127669105536343,0.9957826667603852,0.9947414548641542,0.9966517857142857,0.9971659919028341,0.9950138504155125,0.9991993594875901,1.0,0.9983131852684847,0.9966178128523112,0.9989429175475687,0.9966178128523112,0.9984,0.998313178137182,0.9981818181818182,0.9990900818926297,0.9983141169375117,0.00029248103414517267,0.9983131852684847,0.9986357435197817,0.9978880675818373,1.0,0.9966178128523112,brain_mri_nd5,classification
69,0.9993923435284586,0.9958147321428571,0.9961341111970198,0.9958425720620843,0.9960926597823053,0.9944644339883754,0.9995948136142626,0.9961340224140075,0.9958351600175361,0.9945271453590193,0.9961345049214813,0.0006922965856017721,0.9961341111970198,0.9951807228915662,0.9963707426018984,0.9991899554475496,0.9951530258966902,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,0.9994711792702274,0.9977452085682075,0.9984,0.998875418636522,0.9990909090909091,0.9990909090909091,0.9988757540293653,0.00031618701127435385,0.9988754568456565,0.9990909090909091,0.9989429175475687,1.0,0.9977452085682075,brain_mri_nd5,classification
70,0.9977728285077951,0.9966517857142857,0.9961341111970198,0.9961175818080976,0.9963737796373779,0.9941876556877941,0.9983792544570502,0.9961337008361247,0.9960543621218764,0.9956178790534619,0.9961339631714977,0.0007642117609059062,0.9961341111970198,0.9958360727591496,0.9960959286112661,0.9971671388101983,0.9951516830585954,0.9991993594875901,0.9989417989417989,0.9988754568456565,0.9966254218222722,0.9994706193753309,0.9988726042841037,0.9984,0.998875903076099,0.9990909090909091,0.9990909090909091,0.9988773542750508,0.00030255366113895603,0.9988754568456565,0.9990909090909091,1.0,1.0,0.9977477477477478,brain_mri_nd5,classification
71,0.9981770305853758,0.9972098214285714,0.9965558445209812,0.9969478357380688,0.9972098214285714,0.9944644339883754,0.9983792544570502,0.9965557198909916,0.996711968434897,0.9949671772428884,0.9965568860768315,0.0005898161411058197,0.9965558445209812,0.9958388085851949,0.9972098214285714,0.9979748886188741,0.9957045863932382,0.9991993594875901,1.0,0.9988754568456565,0.9977477477477478,0.9994711792702274,0.9988726042841037,0.9984,0.9988754644454009,0.9981818181818182,0.9990900818926297,0.9988761314075337,0.0003038649358965297,0.9988754568456565,0.9986357435197817,0.9989429175475687,1.0,0.9983098591549295,brain_mri_nd5,classification
72,0.9979757085020243,0.9972098214285714,0.9968370000702889,0.995576444567321,0.9977666108319375,0.9966786603930252,0.9987844408427877,0.9968369601864524,0.995615957913196,0.9964896884598509,0.9968375817759049,0.0005599008582586554,0.9968370000702889,0.9960526315789474,0.9983240223463687,0.997168284789644,0.9961272475795298,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.000317396146941731,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
73,0.9989868287740629,0.9986049107142857,0.9974696000562311,0.9980587909040488,0.9979088247595148,0.9961251037918627,0.9987844408427877,0.9974695743769354,0.9969311705392372,0.996276013143483,0.9974703524462551,0.0004920343833049942,0.9974696000562311,0.9966034841678536,0.9972137085539148,0.999189298743413,0.9970910098351572,0.9991993594875901,1.0,0.9988754568456565,0.9966254218222722,1.0,0.9988726042841037,0.9984,0.9988757857193579,0.9981818181818182,0.9990900818926297,0.998877098464506,0.0004291688172950055,0.9988754568456565,0.9986357435197817,1.0,1.0,0.9977477477477478,brain_mri_nd5,classification
74,0.9995948136142626,0.9977678571428571,0.9978210444928657,0.998059866962306,0.9977678571428571,0.9966786603930252,0.9995948136142626,0.997821063349804,0.997807978956598,0.9967155682067003,0.9978215169391844,0.00041217873427792386,0.9978210444928657,0.9972614744221711,0.9977678571428571,0.9995948136142626,0.9973687854867747,0.9991993594875901,1.0,0.9985943210570706,0.9966216216216216,1.0,0.9977452085682075,0.9984,0.9985946044786191,0.9981818181818182,0.9981818181818182,0.9985952708401401,0.0003319749906686115,0.9985943210570706,0.9981818181818182,1.0,1.0,0.9971830985915493,brain_mri_nd5,classification
75,0.9985815602836879,0.9972098214285714,0.9970478667322696,0.9966768208252562,0.996931659693166,0.9961251037918627,0.9983792544570502,0.9970478912664287,0.9969311705392372,0.9967126890203813,0.9970480155756346,0.0005912411677641373,0.9970478667322696,0.9968219178082192,0.9966536530953709,0.9987839481151196,0.9964008859357697,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00029749991577742834,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
76,0.998582709050415,0.9974888392857143,0.9970478667322696,0.9964008859357697,0.9973497000976427,0.9961251037918627,0.9991896272285251,0.9970476196281056,0.9962735642262166,0.9969291511296337,0.9970475889615827,0.0005502725475147565,0.9970478667322696,0.9966012498629536,0.99721059972106,0.9979765277215702,0.9962629757785467,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.000309881634161557,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
77,0.9993920972644377,0.998046875,0.9965558445209812,0.994745575221239,0.9976293403988287,0.9955715471907003,0.9991896272285251,0.9965557549645039,0.9947391494958352,0.9958305903006364,0.9965560465600758,0.0005905320002013189,0.9965558445209812,0.9952845706766092,0.9972121550041818,0.9995946493717065,0.9951583898187855,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00033495128988356745,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
78,0.9985804096532144,0.9994419642857143,0.9974696000562311,0.9980593290823399,0.9983277591973244,0.996401882092444,0.9975688816855753,0.9974696178538599,0.996711968434897,0.9960569550930997,0.9974710358318322,0.0004958710547651063,0.9974696000562311,0.9963843541141667,0.9972160356347439,0.9995939910678034,0.997229916897507,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.00029362743144306874,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
79,0.9987844408427877,0.9977678571428571,0.9970478667322696,0.9958460260315702,0.9980463298911527,0.995294768890119,0.9987844408427877,0.9970479108768228,0.9969311705392372,0.9960578186596584,0.9970481556683539,0.0005833234414891508,0.9970478667322696,0.9964943032427696,0.998324958123953,0.9987844408427877,0.9955703211517165,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.0003087215440280797,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
80,0.9983805668016195,0.9972098214285714,0.9969775778449427,0.995576444567321,0.9973489605134644,0.9966786603930252,0.9991896272285251,0.9969774202577435,0.9958351600175361,0.9973655323819978,0.9969780311959443,0.000541672601245169,0.9969775778449427,0.9965997586925524,0.997488138431482,0.9975728155339806,0.9961272475795298,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00026180940776799716,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
81,0.9991896272285251,0.9983258928571429,0.9979616222675195,0.9980609418282549,0.998047419804742,0.9972322169941876,0.9991896272285251,0.9979615999483469,0.9975887768522578,0.997370151216305,0.9979617118486077,0.0003937982967187603,0.9979616222675195,0.9974794520547945,0.9977691020635806,0.9991896272285251,0.997646407309982,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00030128822080566084,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
82,0.9993923435284586,0.9972098214285714,0.9979616222675195,0.9980630879911455,0.9977666108319375,0.9983393301965126,0.9995948136142626,0.9979615931298065,0.9973695747479175,0.9969325153374233,0.9979617753577895,0.0004404867202326535,0.9979616222675195,0.9971509971509972,0.9983240223463687,0.9991899554475496,0.9982011899820119,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.0002948069367541065,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
83,0.9985815602836879,0.9986049107142857,0.997539888943558,0.9964068546158098,0.9987442444537463,0.9977857735953501,0.9983792544570502,0.9975399238259959,0.9960543621218764,0.9967098047817504,0.9975402939977833,0.0005012118367949965,0.997539888943558,0.9963819756605635,0.9988836170806586,0.9987839481151196,0.9970958373668926,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00030347518636583476,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
84,0.9989864180012163,0.9969308035714286,0.9969072889576158,0.9969520642837351,0.9966527196652719,0.9958483254912814,0.9983792544570502,0.9969075464834608,0.9969311705392372,0.995839719728487,0.9969083182004812,0.0006237143956261583,0.9969072889576158,0.9963851462372658,0.9963747908533185,0.9995943204868154,0.9963998892273609,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00027359846261341064,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
85,0.9987849331713244,0.9966517857142857,0.9965558445209812,0.9950166112956811,0.9972082635399219,0.9947412122889565,0.9991896272285251,0.9965557618053127,0.9964927663305567,0.9958378970427163,0.9965559712686497,0.0006079399857858416,0.9965558445209812,0.9961652240604799,0.9977653631284916,0.9983805668016195,0.994878892733564,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00028545162280079167,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
86,0.998987649321725,0.9986049107142857,0.997539888943558,0.9977808599167822,0.998047964305633,0.9955715471907003,0.9995948136142626,0.9975394392328907,0.9971503726435774,0.9969318430856893,0.9975399033397437,0.000387064761656045,0.997539888943558,0.997041095890411,0.9974916387959866,0.9983812221772562,0.9966749792186201,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00024124340125998353,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
87,0.999189298743413,0.9986049107142857,0.9976101778308849,0.997229916897507,0.998047964305633,0.996401882092444,0.9987844408427877,0.9976101635210158,0.9971503726435774,0.9969318430856893,0.9976104576033187,0.0005219073607330313,0.9976101778308849,0.997041095890411,0.9974916387959866,0.9995944849959448,0.9968157275370345,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.00023367142338827194,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
88,0.9991899554475496,0.9988839285714286,0.9981724889295003,0.9975096845600443,0.9987445947830939,0.9977857735953501,0.9995948136142626,0.9981723335440197,0.9971503726435774,0.998025449758666,0.9981723775894012,0.0004170869052023967,0.9981724889295003,0.9975877192982456,0.99860529986053,0.9987854251012146,0.9976477099764771,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.000262631046351456,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
