epoch,train_loss,val_loss,train_accuracy,val_accuracy,dataset,task
304,0.002573562037900118,0.0016795590003839168,0.9750156152404748,0.9875104079933389,pmram,classification
305,0.0031312816843620046,0.0009309473795681373,0.9681449094316052,0.9916736053288926,pmram,classification
306,0.003204139842055141,0.001018697446519253,0.9664792837809703,0.9900083263946711,pmram,classification
307,0.00272457089039334,0.0009303715081573723,0.9714761607328752,0.9908409658617818,pmram,classification
308,0.0028192473217428455,0.0009905648391405361,0.9706433479075578,0.9916736053288926,pmram,classification
309,0.0037187259158927366,0.0008627485716909319,0.9675202998126171,0.9908409658617818,pmram,classification
310,0.0027244028519174345,0.0011298466849138497,0.9716843639392047,0.9891756869275604,pmram,classification
311,0.0030521966327720948,0.0010787555110407412,0.9712679575265459,0.9900083263946711,pmram,classification
312,0.0030525245659352713,0.0012101315263950334,0.9737663960024985,0.9891756869275604,pmram,classification
313,0.0028006531656011024,0.0010972786417539596,0.9710597543202165,0.9916736053288926,pmram,classification
314,0.0027448776278504415,0.0012505912458676098,0.9714761607328752,0.9883430474604497,pmram,classification
315,0.0030399823954742685,0.001024821292776475,0.9658546741619821,0.9883430474604497,pmram,classification
316,0.0028887747453617573,0.0009569784831472803,0.9693941286695815,0.9916736053288926,pmram,classification
317,0.0028787178843775263,0.000950668891736746,0.9731417863835103,0.9908409658617818,pmram,classification
318,0.003850307574789632,0.0012524754831026138,0.9702269414948991,0.9891756869275604,pmram,classification
319,0.002912927529957458,0.0013158143622851888,0.9675202998126171,0.9891756869275604,pmram,classification
320,0.0029916438870729195,0.0010323454017171652,0.9687695190505934,0.9883430474604497,pmram,classification
321,0.003396642691231434,0.000857464118095287,0.9660628773683114,0.9941715237302248,pmram,classification
322,0.003013304269170866,0.0009372110870572972,0.9681449094316052,0.9908409658617818,pmram,classification
323,0.0028177478440670565,0.0009445922358502803,0.9702269414948991,0.9916736053288926,pmram,classification
324,0.0029947353468196864,0.0013023051852011412,0.9689777222569228,0.9891756869275604,pmram,classification
325,0.004091939135285317,0.0014096010647144954,0.9700187382885697,0.9866777685262281,pmram,classification
326,0.002651625178586021,0.0014705178800886566,0.9708515511138871,0.9891756869275604,pmram,classification
327,0.0032860730459024364,0.0009236889906835546,0.9704351447012284,0.9908409658617818,pmram,classification
328,0.0031117637816338787,0.0009199895488515459,0.9691859254632521,0.9900083263946711,pmram,classification
329,0.0029644572959218875,0.001105451767373951,0.9704351447012284,0.9900083263946711,pmram,classification
330,0.0026874458867154494,0.0012291023704680078,0.9689777222569228,0.9891756869275604,pmram,classification
331,0.003313018615793281,0.0013882314664568382,0.9714761607328752,0.9883430474604497,pmram,classification
332,0.0028822904720463443,0.0010809217256685403,0.9696023318759109,0.9916736053288926,pmram,classification
333,0.0027001661699526626,0.001130433205854796,0.9733499895898396,0.9891756869275604,pmram,classification
334,0.0026383615438129297,0.0014281729278895232,0.9754320216531335,0.9900083263946711,pmram,classification
335,0.0032394779212004984,0.0008636696692974889,0.9654382677493233,0.9916736053288926,pmram,classification
336,0.003164660553024221,0.0009400830313340016,0.9696023318759109,0.9925062447960034,pmram,classification
337,0.0027410912668933947,0.0009006844859858734,0.9727253799708515,0.9908409658617818,pmram,classification
338,0.003149629218655854,0.0010975486285624704,0.9708515511138871,0.9908409658617818,pmram,classification
339,0.002856436382448632,0.0009803952411558481,0.9723089735581928,0.9925062447960034,pmram,classification
340,0.0031593551890478203,0.0012665929720208954,0.9698105350822402,0.9883430474604497,pmram,classification
341,0.0034260328033736956,0.0007890301097810988,0.965230064542994,0.9925062447960034,pmram,classification
342,0.003300099968506896,0.0010278990897788147,0.9689777222569228,0.9891756869275604,pmram,classification
343,0.002556678828460095,0.00113688238844474,0.9714761607328752,0.9900083263946711,pmram,classification
344,0.0027289462983360047,0.0012231778824929888,0.9727253799708515,0.9875104079933389,pmram,classification
345,0.002931928485007571,0.0011140099787878355,0.9687695190505934,0.9900083263946711,pmram,classification
346,0.0030325038097089134,0.0012064102903740492,0.9656464709556527,0.9900083263946711,pmram,classification
347,0.00304568524937495,0.0010356319665778537,0.9687695190505934,0.9900083263946711,pmram,classification
348,0.0030682152193877324,0.0008690376517104665,0.9673120966062877,0.9925062447960034,pmram,classification
349,0.002727387039368581,0.0011509836521108234,0.9704351447012284,0.9908409658617818,pmram,classification
350,0.0032422950679105527,0.0010553169584554697,0.9710597543202165,0.9883430474604497,pmram,classification
351,0.0026951740495278864,0.0010939271074504925,0.9687695190505934,0.9900083263946711,pmram,classification
352,0.0030452911524858706,0.0010102895000479576,0.9712679575265459,0.9891756869275604,pmram,classification
353,0.002588033565815888,0.0009357046504984986,0.9737663960024985,0.9900083263946711,pmram,classification
354,0.002638850406870206,0.0009673877683569747,0.9716843639392047,0.9891756869275604,pmram,classification
355,0.0028933104559179614,0.0010134908471482928,0.9708515511138871,0.9933388842631141,pmram,classification
356,0.0027957074794501017,0.0009865765884397653,0.9723089735581928,0.9900083263946711,pmram,classification
357,0.002592085065904174,0.0008310011085347706,0.9718925671455341,0.9916736053288926,pmram,classification
358,0.0028693173466067643,0.001041434198690828,0.9714761607328752,0.9908409658617818,pmram,classification
359,0.0030092769147304294,0.0010411169649032779,0.9691859254632521,0.9908409658617818,pmram,classification
360,0.0036946124322177246,0.00111669635374586,0.9675202998126171,0.9891756869275604,pmram,classification
361,0.0028039927505361596,0.0011495650917691777,0.9708515511138871,0.9883430474604497,pmram,classification
362,0.0027329174437361,0.001067697456328324,0.9718925671455341,0.9916736053288926,pmram,classification
363,0.003112445597451738,0.0015288261808361935,0.9677285030189465,0.9875104079933389,pmram,classification
364,0.0028758834797928553,0.0011419255626104853,0.9723089735581928,0.9883430474604497,pmram,classification
365,0.0027518962874373354,0.001050574488652487,0.9710597543202165,0.9891756869275604,pmram,classification
366,0.002589706015524338,0.0011506203409256436,0.9725171767645222,0.9900083263946711,pmram,classification
367,0.002879667392804483,0.0009866689940950183,0.9696023318759109,0.9900083263946711,pmram,classification
368,0.003156773419963483,0.0010766762046672273,0.9704351447012284,0.9900083263946711,pmram,classification
369,0.0034696845065894633,0.0010454856827824092,0.9716843639392047,0.9875104079933389,pmram,classification
370,0.0028431465538645596,0.0012375916855302729,0.9683531126379347,0.9891756869275604,pmram,classification
371,0.0027329470554505156,0.001097121848635605,0.9725171767645222,0.9883430474604497,pmram,classification
372,0.002903843765330658,0.0009931971208129596,0.9662710805746408,0.9900083263946711,pmram,classification
373,0.0031726994395528283,0.001105890190965503,0.9710597543202165,0.9891756869275604,pmram,classification
374,0.0028876096289236486,0.0011705628937059124,0.9689777222569228,0.9908409658617818,pmram,classification
375,0.003114399296494696,0.0012424554244276262,0.9687695190505934,0.9900083263946711,pmram,classification
376,0.0028233422444553166,0.0010078437988887494,0.9727253799708515,0.9891756869275604,pmram,classification
377,0.0027679281051160333,0.0009718433427287081,0.9727253799708515,0.9900083263946711,pmram,classification
378,0.0033343713820981557,0.0010799941390467424,0.9641890485113471,0.9883430474604497,pmram,classification
379,0.002844664506116262,0.0010411367624870917,0.9683531126379347,0.9900083263946711,pmram,classification
380,0.003024649562364762,0.0010247203454741283,0.9725171767645222,0.9900083263946711,pmram,classification
381,0.0028071727813284535,0.0010861332232068967,0.9696023318759109,0.9891756869275604,pmram,classification
382,0.003022355206276622,0.0011262680315873978,0.9714761607328752,0.9916736053288926,pmram,classification
383,0.003040860148434503,0.0010943941207452181,0.9683531126379347,0.9883430474604497,pmram,classification
384,0.0027535981519503376,0.0014125357938776853,0.9721007703518634,0.9891756869275604,pmram,classification
385,0.002925066471676913,0.0010056457841702171,0.9710597543202165,0.9908409658617818,pmram,classification
386,0.0032614403997254936,0.0011850209603494004,0.9681449094316052,0.9875104079933389,pmram,classification
387,0.0027748502569101313,0.0013795408149242872,0.9721007703518634,0.9891756869275604,pmram,classification
388,0.0029444670693531197,0.0009561964699596812,0.9687695190505934,0.9908409658617818,pmram,classification
389,0.002932010662542044,0.0010102538885913175,0.9696023318759109,0.9900083263946711,pmram,classification
390,0.003131862808367563,0.000919434859213434,0.9723089735581928,0.9916736053288926,pmram,classification
391,0.003105828990431104,0.0010498599979024594,0.9702269414948991,0.9908409658617818,pmram,classification
392,0.003243225656023981,0.000991682982231978,0.9660628773683114,0.9925062447960034,pmram,classification
393,0.0029602787321091764,0.0011389332635988862,0.9693941286695815,0.9883430474604497,pmram,classification
394,0.00272972299664043,0.0013857002468542394,0.9708515511138871,0.9900083263946711,pmram,classification
395,0.0027532373935929685,0.0011653473539096455,0.9710597543202165,0.9908409658617818,pmram,classification
396,0.002833766141038077,0.0009534764840274577,0.9708515511138871,0.9908409658617818,pmram,classification
397,0.002599999022625686,0.0011663374896793254,0.9760566312721216,0.9883430474604497,pmram,classification
398,0.004094342603990988,0.0013241258404876023,0.9660628773683114,0.9883430474604497,pmram,classification
399,0.0032398154869498793,0.0009271493546050553,0.9691859254632521,0.9908409658617818,pmram,classification
400,0.003036236461488925,0.0009528436968653625,0.9702269414948991,0.9908409658617818,pmram,classification
401,0.00342229231499801,0.0009539339795699351,0.9683531126379347,0.9900083263946711,pmram,classification
402,0.0035697871641909955,0.0014180536471077743,0.9662710805746408,0.9891756869275604,pmram,classification
403,0.0029758397466420673,0.0012574512939931178,0.9683531126379347,0.9875104079933389,pmram,classification
404,0.003307542658166453,0.0013068999267717533,0.9727253799708515,0.9900083263946711,pmram,classification
405,0.0025913389713287994,0.001166699657939393,0.9714761607328752,0.9900083263946711,pmram,classification
406,0.0027511077567503746,0.001106825456151942,0.9710597543202165,0.9891756869275604,pmram,classification
407,0.003271604131284016,0.0009596929730355839,0.9675202998126171,0.9925062447960034,pmram,classification
408,0.002720340691307529,0.000900976379618334,0.9708515511138871,0.9925062447960034,pmram,classification
409,0.0028327342231670486,0.00115573825314641,0.9708515511138871,0.9900083263946711,pmram,classification
410,0.0030538129873105306,0.0009521824508582821,0.9698105350822402,0.9908409658617818,pmram,classification
411,0.002831537013184322,0.0012175229407705795,0.9704351447012284,0.9891756869275604,pmram,classification
412,0.0028866850319212794,0.001140226138915423,0.9671038933999584,0.9891756869275604,pmram,classification
413,0.0029943466429679486,0.000971708688877219,0.9673120966062877,0.9925062447960034,pmram,classification
414,0.002732375260619336,0.0010195462295644413,0.9712679575265459,0.9908409658617818,pmram,classification
415,0.0030709507885033605,0.0011173495412148927,0.9758484280657922,0.9908409658617818,pmram,classification
416,0.0032645376674891413,0.0009299228165599577,0.9727253799708515,0.9916736053288926,pmram,classification
417,0.0027578495897185164,0.0011450313297267087,0.9700187382885697,0.9908409658617818,pmram,classification
418,0.0031401097567803583,0.0009363632582106335,0.9712679575265459,0.9900083263946711,pmram,classification
419,0.0032675982661957907,0.0012801064092659708,0.9687695190505934,0.9875104079933389,pmram,classification
420,0.003412530923759797,0.0010408426107269566,0.9689777222569228,0.9916736053288926,pmram,classification
421,0.0026910435811190086,0.00135240283233271,0.9698105350822402,0.9900083263946711,pmram,classification
422,0.0026306124086457445,0.0011448900486349589,0.9727253799708515,0.9900083263946711,pmram,classification
423,0.003219908884538959,0.0015216120365591445,0.966895690193629,0.9866777685262281,pmram,classification
424,0.002956005735425602,0.0009196887419347362,0.9691859254632521,0.9908409658617818,pmram,classification
425,0.0035278144660563847,0.0008144718833301809,0.9681449094316052,0.9933388842631141,pmram,classification
426,0.0030525289184091774,0.0011769665047862907,0.9708515511138871,0.9908409658617818,pmram,classification
427,0.0029903537859043094,0.0012489411443685934,0.9662710805746408,0.9908409658617818,pmram,classification
428,0.0030358249643267243,0.0009744869852182669,0.9708515511138871,0.9925062447960034,pmram,classification
429,0.0028903235524001623,0.000940189495811442,0.9706433479075578,0.9900083263946711,pmram,classification
430,0.002990728457577181,0.0008077317568474294,0.9725171767645222,0.9933388842631141,pmram,classification
431,0.003054126544550911,0.0009122361213071186,0.9679367062252758,0.9900083263946711,pmram,classification
432,0.0032222536907325974,0.0009568351018300697,0.9677285030189465,0.9883430474604497,pmram,classification
433,0.0028117574524654447,0.0008828228143362528,0.9712679575265459,0.9941715237302248,pmram,classification
434,0.002742795948351786,0.0012674562239105953,0.9727253799708515,0.9900083263946711,pmram,classification
435,0.002858129766894388,0.0011665365580379417,0.9712679575265459,0.9916736053288926,pmram,classification
436,0.0029367567043904275,0.0012229498069451115,0.9710597543202165,0.9891756869275604,pmram,classification
437,0.003434919366577546,0.000862824578585722,0.9671038933999584,0.9916736053288926,pmram,classification
438,0.0027015168333141856,0.0011322767955315402,0.9712679575265459,0.9891756869275604,pmram,classification
439,0.0033807300530294938,0.0014863999484480668,0.9725171767645222,0.9858451290591174,pmram,classification
440,0.0030875376951842943,0.0009593468009774184,0.9693941286695815,0.9933388842631141,pmram,classification
441,0.0028400260087567248,0.000934223537616351,0.9712679575265459,0.9925062447960034,pmram,classification
442,0.0029286331716826403,0.0007491269064361507,0.9737663960024985,0.9925062447960034,pmram,classification
443,0.0031583548034652804,0.0012243998653374047,0.9664792837809703,0.9900083263946711,pmram,classification
444,0.0030968206772332934,0.0009255306401695563,0.9691859254632521,0.9900083263946711,pmram,classification
445,0.002764622639783631,0.0010574542980123123,0.9750156152404748,0.9900083263946711,pmram,classification
446,0.0035254675411184318,0.0008106625557091587,0.9673120966062877,0.9933388842631141,pmram,classification
447,0.002920997866268254,0.0009657509664118563,0.9708515511138871,0.9900083263946711,pmram,classification
448,0.0028680552960286786,0.0010730271977135953,0.9733499895898396,0.9891756869275604,pmram,classification
449,0.0027857147816563958,0.0011067178575702005,0.9735581927961691,0.9883430474604497,pmram,classification
450,0.0027479994500123,0.0010761332122002612,0.9673120966062877,0.9891756869275604,pmram,classification
451,0.0028084998890930525,0.0010187770046144848,0.9718925671455341,0.9916736053288926,pmram,classification
452,0.003000664250844131,0.0012865549887450633,0.9712679575265459,0.9875104079933389,pmram,classification
453,0.0028664481386157614,0.0010428806170929754,0.9696023318759109,0.9908409658617818,pmram,classification
454,0.0031942908265578476,0.0009689716338028792,0.9710597543202165,0.9908409658617818,pmram,classification
455,0.003044112020544669,0.0010125989553446475,0.9698105350822402,0.9883430474604497,pmram,classification
456,0.002887591889196731,0.0008654553490883975,0.9702269414948991,0.9933388842631141,pmram,classification
457,0.002899780800744857,0.0011890719285689226,0.9693941286695815,0.9891756869275604,pmram,classification
458,0.0028697603977262637,0.0012359833395221796,0.9702269414948991,0.9891756869275604,pmram,classification
459,0.0030042236252406126,0.0010250220728571294,0.9702269414948991,0.9916736053288926,pmram,classification
460,0.0032008296089541992,0.0011351009523364204,0.9671038933999584,0.9883430474604497,pmram,classification
461,0.002916321171497662,0.001097121871705419,0.9714761607328752,0.9891756869275604,pmram,classification
462,0.002983197524570442,0.001024320661722311,0.9710597543202165,0.9900083263946711,pmram,classification
463,0.002898764589659105,0.0012416470288721647,0.9689777222569228,0.9900083263946711,pmram,classification
464,0.0031750649511918826,0.0012396235919660647,0.9691859254632521,0.9891756869275604,pmram,classification
465,0.002611844789747916,0.0012320286896177486,0.9712679575265459,0.9883430474604497,pmram,classification
466,0.003098394213280773,0.0012265691088960754,0.9660628773683114,0.9916736053288926,pmram,classification
467,0.0031205981436305567,0.0009477212827351816,0.9681449094316052,0.9891756869275604,pmram,classification
468,0.0036279540180802414,0.0010139140429178393,0.9673120966062877,0.9908409658617818,pmram,classification
469,0.0026943520869200347,0.0008722820565830312,0.9710597543202165,0.9916736053288926,pmram,classification
470,0.0035882934923529043,0.0009413277986246184,0.9739745992088278,0.9900083263946711,pmram,classification
471,0.003059745322423905,0.0013593416558276184,0.9708515511138871,0.9883430474604497,pmram,classification
472,0.0032541885727315725,0.0013141234567796783,0.9671038933999584,0.9891756869275604,pmram,classification
473,0.0032786099429628376,0.0010034583204989627,0.9658546741619821,0.9925062447960034,pmram,classification
474,0.0026606642548537784,0.0008952017390028846,0.9716843639392047,0.9925062447960034,pmram,classification
475,0.002735279084414216,0.0012028314637331963,0.9727253799708515,0.9908409658617818,pmram,classification
476,0.0026448839048380133,0.0010435220560169067,0.9698105350822402,0.9883430474604497,pmram,classification
477,0.003496257973797643,0.0012496902560272397,0.9673120966062877,0.9891756869275604,pmram,classification
478,0.0028507518190359253,0.0009390262527845731,0.9721007703518634,0.9908409658617818,pmram,classification
479,0.003717012625663089,0.001066618358993982,0.9691859254632521,0.9891756869275604,pmram,classification
480,0.003344477129300857,0.0009785172111547856,0.968561315844264,0.9908409658617818,pmram,classification
481,0.0030532442160782973,0.0008761694026315316,0.9698105350822402,0.9925062447960034,pmram,classification
482,0.003242012519029117,0.0011005784281382925,0.9718925671455341,0.9900083263946711,pmram,classification
483,0.0036928182602193973,0.0013256597388489211,0.9718925671455341,0.9891756869275604,pmram,classification
484,0.0029766376858102843,0.0009327992557669734,0.9671038933999584,0.9908409658617818,pmram,classification
485,0.0030576583214628494,0.001185344952623128,0.968561315844264,0.9891756869275604,pmram,classification
486,0.002890138969569157,0.001093052761500498,0.9683531126379347,0.9900083263946711,pmram,classification
487,0.002930851205638562,0.0009773562704565796,0.9689777222569228,0.9900083263946711,pmram,classification
488,0.003145290349805799,0.0009686847858683057,0.9677285030189465,0.9900083263946711,pmram,classification
489,0.002619962651868528,0.0012492600550795972,0.9700187382885697,0.9883430474604497,pmram,classification
490,0.0032645454628316656,0.0009873542427895692,0.9664792837809703,0.9908409658617818,pmram,classification
491,0.003976118850246205,0.0009549406120983215,0.9648136581303353,0.9900083263946711,pmram,classification
492,0.0028529553137531154,0.0011014559371730346,0.9712679575265459,0.9908409658617818,pmram,classification
493,0.0031058246140100113,0.0008939812477479544,0.9639808453050177,0.9925062447960034,pmram,classification
494,0.0028766776298762434,0.0011126577778937268,0.9710597543202165,0.9908409658617818,pmram,classification
495,0.00294811788632459,0.0008840472410300391,0.9706433479075578,0.9933388842631141,pmram,classification
496,0.0028344553739880333,0.0011516717680536837,0.9739745992088278,0.9891756869275604,pmram,classification
497,0.003128735102323748,0.0009917775673061286,0.9700187382885697,0.9908409658617818,pmram,classification
498,0.0029210050711235684,0.001044828978232996,0.9693941286695815,0.9900083263946711,pmram,classification
499,0.003403893897004306,0.0012549733022672995,0.966895690193629,0.9883430474604497,pmram,classification
500,0.002936093519726241,0.0011150341209173078,0.9710597543202165,0.9900083263946711,pmram,classification
