epoch,train_loss,train_accuracy,train_mean_iou,train_mean_dice,train_iou_Class_0,train_dice_Class_0,train_iou_Class_1,train_dice_Class_1,val_loss,val_accuracy,val_mean_iou,val_mean_dice,val_iou_Class_0,val_dice_Class_0,val_iou_Class_1,val_dice_Class_1,dataset,task
89,0.03449152066157414,0.9868915264423077,0.49344576322022715,0.49670126089293115,0.9868915264404543,0.9934025217858623,0.0,0.0,0.12268538773059845,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
90,0.034388379408763006,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.12234439700841904,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
91,0.034318204109485335,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.12200666964054108,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
92,0.03415618951504047,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.12178432196378708,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
93,0.03399569254655104,0.98681640625,0.49340820312407335,0.4966822315060432,0.9868164062481467,0.9933644630120864,0.0,0.0,0.1214919313788414,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
94,0.03388047676820021,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.1213301420211792,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
95,0.033840289482703574,0.9869103064903846,0.4934551532442656,0.49670601801482367,0.9869103064885312,0.9934120360296473,0.0,0.0,0.12107573449611664,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
96,0.03368958143087534,0.9867788461538461,0.4933894230759965,0.49667271627297277,0.986778846151993,0.9933454325459455,0.0,0.0,0.12044474482536316,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
97,0.03364140483049246,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.11985062062740326,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
98,0.033497555897786066,0.9869103064903846,0.4934551532442656,0.49670601801482367,0.9869103064885312,0.9934120360296473,0.0,0.0,0.11943279206752777,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
99,0.033448838270627536,0.9868915264423077,0.49344576322022715,0.49670126089293115,0.9868915264404543,0.9934025217858623,0.0,0.0,0.11893697082996368,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
100,0.03329107394585243,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.11849971860647202,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
